"","Metadata_Slide","Metadata_Stiffness","Metadata_Experiment","Metadata_Row","Metadata_Time","Metadata_Column","Metadata_Ratio","Metadata_ECMs","Abb_ECM","Mean_Object_Count","SD_Object_Count","Metadata_Block","CollagenI","CollagenIV","Laminin","Hyaluronic_Acid","TenascinC","Osteopontin","Galectin3","Fibronectin","Decorin"
"167","01","25 kPa","BAAe3","09","Day 0","11","75/25","LamininFibronectin","LNFN",9.66666666666667,9.60902353693305,"1",0,0,0.75,0,0,0,0,0.25,0
"168","01","25 kPa","BAAe3","09","Day 0","12","50/50","Collagen ITenascin C","C1TC",28.3333333333333,16.2583311976763,"1",0.5,0,0,0,0.5,0,0,0,0
"169","01","25 kPa","BAAe3","10","Day 0","02","75/25","OsteopontinFibronectin","OPNFN",5.5,0.707106781186548,"1",0,0,0,0,0,0.75,0,0.25,0
"170","01","25 kPa","BAAe3","10","Day 0","03","50/50","LamininDecorin","LNDN",13.5,10.6066017177982,"1",0,0,0.5,0,0,0,0,0,0.5
"171","01","25 kPa","BAAe3","10","Day 0","04","50/50","Collagen IVFibronectin","C4FN",65,10.1488915650922,"1",0,0.5,0,0,0,0,0.5,0,0
"172","01","25 kPa","BAAe3","10","Day 0","05","50/50","Collagen IGalectin 3","C1G3",37.6666666666667,8.08290376865476,"1",0.5,0,0,0,0,0,0.5,0,0
"173","01","25 kPa","BAAe3","10","Day 0","06","50/50","DecorinGalectin 3","DNG3",7,8.48528137423857,"1",0,0,0,0,0,0,0.5,0,0.5
"174","01","25 kPa","BAAe3","10","Day 0","07","75/25","DecorinGalectin 3","DNG3",2,NA,"1",0,0,0,0,0,0,0.25,0,0.75
"175","01","25 kPa","BAAe3","10","Day 0","08","50/50","Hyaluronic AcidDecorin","HADN",4,3.46410161513775,"1",0,0,0,0.5,0,0,0,0,0.5
"176","01","25 kPa","BAAe3","10","Day 0","09","25/75","Hyaluronic AcidFibronectin","HAFN",6,3.46410161513775,"1",0,0,0,0.25,0,0,0,0.75,0
"177","01","25 kPa","BAAe3","10","Day 0","10","50/50","Collagen IHyaluronic Acid","C1HA",25.6666666666667,10.785793124909,"1",0.5,0,0,0,0,0.5,0,0,0
"178","01","25 kPa","BAAe3","10","Day 0","11","75/25","Collagen ILaminin","C1LN",45,32.1403173599764,"1",0.75,0,0.25,0,0,0,0,0,0
"179","01","25 kPa","BAAe3","10","Day 0","12","75/25","Collagen IVDecorin","C4DN",49.3333333333333,22.8108161479008,"1",0,0.75,0,0,0,0,0,0,0.25
"180","01","25 kPa","BAAe3","11","Day 0","02","50/50","Collagen IOsteopontin","C1OPN",29,8.71779788708135,"1",0.5,0,0,0,0,0.5,0,0,0
"181","01","25 kPa","BAAe3","11","Day 0","03","50/50","Collagen IVOsteopontin","C4OPN",94.6666666666667,7.37111479583199,"1",0,0.5,0,0,0,0.5,0,0,0
"182","01","25 kPa","BAAe3","11","Day 0","04","25/75","Collagen ITenascin C","C1TC",16.3333333333333,24.8461935381123,"1",0.25,0,0,0,0.75,0,0,0,0
"183","01","25 kPa","BAAe3","11","Day 0","05","75/25","Hyaluronic AcidOsteopontin","HAOPN",1,0,"1",0,0,0,0.75,0,0.25,0,0,0
"184","01","25 kPa","BAAe3","11","Day 0","06","25/75","Hyaluronic AcidOsteopontin","HAOPN",2.66666666666667,1.52752523165195,"1",0,0,0,0.25,0,0.75,0,0,0
"185","01","25 kPa","BAAe3","11","Day 0","07","75/25","Collagen IGalectin 3","C1G3",22.3333333333333,9.29157324317757,"1",0.75,0,0,0,0,0,0.25,0,0
"186","01","25 kPa","BAAe3","11","Day 0","08","25/75","Collagen IOsteopontin","C1OPN",5,2.82842712474619,"1",0.25,0,0,0,0,0.75,0,0,0
"187","01","25 kPa","BAAe3","11","Day 0","09","75/25","Collagen IVGalectin 3","C4G3",55,11,"1",0,0.75,0,0,0,0,0.25,0,0
"188","01","25 kPa","BAAe3","11","Day 0","10","25/75","LamininGalectin 3","LNG3",6.33333333333333,7.50555349946513,"1",0,0,0.25,0,0,0,0.75,0,0
"189","01","25 kPa","BAAe3","11","Day 0","11","25/75","LamininHyaluronic Acid","LNHA",16.5,19.0918830920368,"1",0,0,0.25,0.75,0,0,0,0,0
"190","01","25 kPa","BAAe3","11","Day 0","12","25/75","Collagen ILaminin","C1LN",11.3333333333333,2.51661147842358,"1",0.25,0,0.75,0,0,0,0,0,0
"191","01","25 kPa","BAAe3","12","Day 0","02","75/25","Hyaluronic AcidFibronectin","HAFN",12,9,"1",0,0,0,0.75,0,0,0,0.25,0
"192","01","25 kPa","BAAe3","12","Day 0","03","50/50","LamininOsteopontin","LNOPN",12.3333333333333,4.61880215351701,"1",0,0,0.5,0,0,0.5,0,0,0
"193","01","25 kPa","BAAe3","12","Day 0","04","25/75","Tenascin CHyaluronic Acid","TCHA",39.3333333333333,33.501243758006,"1",0,0,0,0.75,0.25,0,0,0,0
"194","01","25 kPa","BAAe3","12","Day 0","05","75/25","Collagen IVOsteopontin","C4OPN",67.3333333333333,43.189504897988,"1",0,0.75,0,0,0,0.25,0,0,0
"195","01","25 kPa","BAAe3","12","Day 0","07","50/50","Hyaluronic AcidGalectin 3","HAG3",7,1.4142135623731,"1",0,0,0,0.5,0,0,0.5,0,0
"196","01","25 kPa","BAAe4","02","Day 0","02","25/75","Hyaluronic AcidFibronectin","HAFN",3,NA,"1",0,0,0,0.25,0,0,0,0.75,0
"197","01","25 kPa","BAAe4","02","Day 0","03","75/25","Collagen IDecorin","C1DN",37.6666666666667,5.5075705472861,"1",0.75,0,0,0,0,0,0,0,0.25
"198","01","25 kPa","BAAe4","02","Day 0","04","50/50","OsteopontinFibronectin","OPNFN",6,4.58257569495584,"1",0,0,0,0,0,0.5,0,0.5,0
"199","01","25 kPa","BAAe4","02","Day 0","05","25/75","Tenascin COsteopontin","TCOPN",4,NA,"1",0,0,0,0,0.25,0.75,0,0,0
"200","01","25 kPa","BAAe4","02","Day 0","06","100","Decorin","DN",4,2.82842712474619,"1",0,0,0,0,0,0,0,0,1
"201","01","25 kPa","BAAe4","02","Day 0","07","25/75","Collagen ICollagen IV","C1C4",138.666666666667,35.2751092604025,"1",0.25,0.75,0,0,0,0,0,0,0
"202","01","25 kPa","BAAe4","02","Day 0","08","25/75","LamininFibronectin","LNFN",1.66666666666667,0.577350269189626,"1",0,0,0.25,0,0,0,0,0.75,0
"203","01","25 kPa","BAAe4","02","Day 0","09","50/50","Hyaluronic AcidDecorin","HADN",3,1.4142135623731,"1",0,0,0,0.5,0,0,0,0,0.5
"204","01","25 kPa","BAAe4","02","Day 0","10","50/50","Collagen ICollagen IV","C1C4",103.666666666667,37.31398308052,"1",0.5,0.5,0,0,0,0,0,0,0
"205","01","25 kPa","BAAe4","02","Day 0","11","50/50","Collagen ILaminin","C1LN",8.66666666666667,3.21455025366432,"1",0.5,0,0.5,0,0,0,0,0,0
"206","01","25 kPa","BAAe4","02","Day 0","12","75/25","Collagen ICollagen IV","C1C4",56,23.0651251893416,"1",0.75,0.25,0,0,0,0,0,0,0
"207","01","25 kPa","BAAe4","03","Day 0","02","50/50","Hyaluronic AcidFibronectin","HAFN",2,1.4142135623731,"1",0,0,0,0.5,0,0,0,0.5,0
"208","01","25 kPa","BAAe4","03","Day 0","03","50/50","OsteopontinGalectin 3","OPNG3",3.5,3.53553390593274,"1",0,0,0,0,0,0.5,0.5,0,0
"209","01","25 kPa","BAAe4","03","Day 0","04","75/25","Collagen IVDecorin","C4DN",162.333333333333,27.3191019862171,"1",0,0.75,0,0,0,0,0,0,0.25
"210","01","25 kPa","BAAe4","03","Day 0","05","75/25","Collagen ITenascin C","C1TC",27.6666666666667,13.8684293751431,"1",0.75,0,0,0,0.25,0,0,0,0
"211","01","25 kPa","BAAe4","03","Day 0","06","50/50","LamininFibronectin","LNFN",1,NA,"1",0,0,0.5,0,0,0,0,0.5,0
"212","01","25 kPa","BAAe4","03","Day 0","07","75/25","Collagen IVHyaluronic Acid","C4HA",122.333333333333,37.5410886008029,"1",0,0.75,0,0.25,0,0,0,0,0
"213","01","25 kPa","BAAe4","03","Day 0","08","100","Tenascin C","TC",4,NA,"1",0,0,0,0,1,0,0,0,0
"214","01","25 kPa","BAAe4","03","Day 0","09","25/75","LamininOsteopontin","LNOPN",2.5,0.707106781186548,"1",0,0,0.25,0,0,0.75,0,0,0
"215","01","25 kPa","BAAe4","03","Day 0","10","25/75","Collagen IHyaluronic Acid","C1HA",2,1.4142135623731,"1",0.25,0,0,0.75,0,0,0,0,0
"216","01","25 kPa","BAAe4","03","Day 0","11","100","Laminin","LN",15,NA,"1",0,0,1,0,0,0,0,0,0
"217","01","25 kPa","BAAe4","03","Day 0","12","50/50","Collagen ITenascin C","C1TC",8.66666666666667,4.61880215351701,"1",0.5,0,0,0,0.5,0,0,0,0
"218","01","25 kPa","BAAe4","04","Day 0","02","25/75","Collagen IVOsteopontin","C4OPN",59,11,"1",0,0.25,0,0,0,0.75,0,0,0
"219","01","25 kPa","BAAe4","04","Day 0","03","75/25","LamininHyaluronic Acid","LNHA",4.5,3.53553390593274,"1",0,0,0.75,0.25,0,0,0,0,0
"220","01","25 kPa","BAAe4","04","Day 0","04","75/25","OsteopontinFibronectin","OPNFN",1.33333333333333,0.577350269189626,"1",0,0,0,0,0,0.75,0,0.25,0
"221","01","25 kPa","BAAe4","04","Day 0","05","50/50","LamininGalectin 3","LNG3",1.5,0.707106781186548,"1",0,0,0.5,0,0,0,0.5,0,0
"222","01","25 kPa","BAAe4","04","Day 0","06","75/25","Collagen IVLaminin","C4LN",125.333333333333,47.1204131277871,"1",0,0.75,0.25,0,0,0,0,0,0
"223","01","25 kPa","BAAe4","04","Day 0","07","75/25","Tenascin CGalectin 3","TCG3",1.5,0.707106781186548,"1",0,0,0,0,0.75,0,0.25,0,0
"224","01","25 kPa","BAAe4","04","Day 0","08","75/25","Collagen IFibronectin","C1FN",36,25.2388589282479,"1",0.75,0,0,0,0,0,0,0.25,0
"225","01","25 kPa","BAAe4","04","Day 0","09","75/25","DecorinGalectin 3","DNG3",3,1.73205080756888,"1",0,0,0,0,0,0,0.25,0,0.75
"226","01","25 kPa","BAAe4","04","Day 0","10","50/50","DecorinFibronectin","DNFN",2.33333333333333,1.52752523165195,"1",0,0,0,0,0,0,0,0.5,0.5
"227","01","25 kPa","BAAe4","04","Day 0","11","75/25","Collagen IHyaluronic Acid","C1HA",12.6666666666667,4.72581562625261,"1",0.75,0,0,0,0,0.25,0,0,0
"228","01","25 kPa","BAAe4","04","Day 0","12","75/25","Tenascin CHyaluronic Acid","TCHA",1,0,"1",0,0,0,0.25,0.75,0,0,0,0
"229","01","25 kPa","BAAe4","05","Day 0","02","50/50","Tenascin CFibronectin","TCFN",13,NA,"1",0,0,0,0,0.5,0,0,0.5,0
"230","01","25 kPa","BAAe4","05","Day 0","03","50/50","Tenascin CHyaluronic Acid","TCHA",3,2.82842712474619,"1",0,0,0,0.5,0.5,0,0,0,0
"231","01","25 kPa","BAAe4","05","Day 0","04","50/50","Tenascin CDecorin","TCDN",5,3.60555127546399,"1",0,0,0,0,0.5,0,0,0,0.5
"232","01","25 kPa","BAAe4","05","Day 0","05","50/50","LamininOsteopontin","LNOPN",1,NA,"1",0,0,0.5,0,0,0.5,0,0,0
"233","01","25 kPa","BAAe4","05","Day 0","07","100","Osteopontin","OPN",1,NA,"1",0,0,0,0,0,1,0,0,0
"234","01","25 kPa","BAAe4","05","Day 0","08","75/25","LamininOsteopontin","LNOPN",1.5,0.707106781186548,"1",0,0,0.75,0,0,0.25,0,0,0
"235","01","25 kPa","BAAe4","05","Day 0","09","75/25","Tenascin CFibronectin","TCFN",2,1.4142135623731,"1",0,0,0,0,0.75,0,0,0.25,0
"236","01","25 kPa","BAAe4","05","Day 0","10","50/50","Tenascin CGalectin 3","TCG3",3,2.82842712474619,"1",0,0,0,0,0.5,0,0.5,0,0
"237","01","25 kPa","BAAe4","05","Day 0","11","75/25","Collagen IVTenascin C","C4TC",130.666666666667,56.3234705370091,"1",0,0.75,0,0,0.25,0,0,0,0
"238","01","25 kPa","BAAe4","05","Day 0","12","75/25","DecorinFibronectin","DNFN",5.5,4.94974746830583,"1",0,0,0,0,0,0,0,0.25,0.75
"239","01","25 kPa","BAAe4","06","Day 0","02","25/75","Tenascin CDecorin","TCDN",1,0,"1",0,0,0,0,0.25,0,0,0,0.75
"240","01","25 kPa","BAAe4","06","Day 0","03","75/25","LamininDecorin","LNDN",1,NA,"1",0,0,0.75,0,0,0,0,0,0.25
"241","01","25 kPa","BAAe4","06","Day 0","04","75/25","Collagen ILaminin","C1LN",46.6666666666667,25.1462389500564,"1",0.75,0,0.25,0,0,0,0,0,0
"242","01","25 kPa","BAAe4","06","Day 0","05","75/25","Collagen IVFibronectin","C4FN",129.666666666667,12.0138808606267,"1",0,0.75,0,0,0,0,0.25,0,0
"243","01","25 kPa","BAAe4","06","Day 0","06","75/25","Collagen IVGalectin 3","C4G3",145.333333333333,15.3079500042734,"1",0,0.75,0,0,0,0,0.25,0,0
"244","01","25 kPa","BAAe4","06","Day 0","07","75/25","LamininGalectin 3","LNG3",1,NA,"1",0,0,0.75,0,0,0,0.25,0,0
"245","01","25 kPa","BAAe4","06","Day 0","08","50/50","Collagen IOsteopontin","C1OPN",9.66666666666667,0.577350269189626,"1",0.5,0,0,0,0,0.5,0,0,0
"246","01","25 kPa","BAAe4","06","Day 0","09","100","Collagen I","C1",30.3333333333333,7.02376916856849,"1",1,0,0,0,0,0,0,0,0
"247","01","25 kPa","BAAe4","06","Day 0","10","50/50","Collagen IGalectin 3","C1G3",19.6666666666667,12.3423390543824,"1",0.5,0,0,0,0,0,0.5,0,0
"248","01","25 kPa","BAAe4","06","Day 0","11","25/75","OsteopontinFibronectin","OPNFN",1,NA,"1",0,0,0,0,0,0.25,0,0.75,0
"249","01","25 kPa","BAAe4","06","Day 0","12","50/50","Galectin 3Fibronectin","G3FN",1,NA,"1",0,0,0,0,0,0,0.5,0.5,0
"250","01","25 kPa","BAAe4","07","Day 0","02","50/50","OsteopontinDecorin","OPNDN",3,NA,"1",0,0,0,0,0,0.5,0,0,0.5
"251","01","25 kPa","BAAe4","07","Day 0","03","25/75","Collagen IVHyaluronic Acid","C4HA",80,11.2694276695846,"1",0,0.25,0,0.75,0,0,0,0,0
"252","01","25 kPa","BAAe4","07","Day 0","04","25/75","Tenascin CGalectin 3","TCG3",2.33333333333333,1.52752523165195,"1",0,0,0,0,0.25,0,0.75,0,0
"253","01","25 kPa","BAAe4","07","Day 0","06","50/50","Collagen IVOsteopontin","C4OPN",84.3333333333333,32.9292170167062,"1",0,0.5,0,0,0,0.5,0,0,0
"254","01","25 kPa","BAAe4","07","Day 0","07","25/75","Collagen IDecorin","C1DN",18,11.7898261225516,"1",0.25,0,0,0,0,0,0,0,0.75
"255","01","25 kPa","BAAe4","07","Day 0","08","25/75","Hyaluronic AcidOsteopontin","HAOPN",4,NA,"1",0,0,0,0.25,0,0.75,0,0,0
"256","01","25 kPa","BAAe4","07","Day 0","09","75/25","LamininFibronectin","LNFN",35,41.0121933088198,"1",0,0,0.75,0,0,0,0,0.25,0
"257","01","25 kPa","BAAe4","07","Day 0","10","25/75","OsteopontinDecorin","OPNDN",4,4.24264068711928,"1",0,0,0,0,0,0.25,0,0,0.75
"258","01","25 kPa","BAAe4","07","Day 0","11","25/75","Collagen IVGalectin 3","C4G3",5.5,6.36396103067893,"1",0,0.25,0,0,0,0,0.75,0,0
"259","01","25 kPa","BAAe4","07","Day 0","12","25/75","Collagen IOsteopontin","C1OPN",2,1.4142135623731,"1",0.25,0,0,0,0,0.75,0,0,0
"260","01","25 kPa","BAAe4","08","Day 0","02","25/75","Collagen IVTenascin C","C4TC",108,8.54400374531753,"1",0,0.25,0,0,0.75,0,0,0,0
"261","01","25 kPa","BAAe4","08","Day 0","03","25/75","Collagen IGalectin 3","C1G3",14,8.54400374531753,"1",0.25,0,0,0,0,0,0.75,0,0
"262","01","25 kPa","BAAe4","08","Day 0","04","50/50","Collagen IVHyaluronic Acid","C4HA",100.666666666667,22.7449628123093,"1",0,0.5,0,0.5,0,0,0,0,0
"263","01","25 kPa","BAAe4","08","Day 0","05","75/25","Collagen IVOsteopontin","C4OPN",115,20.952326839757,"1",0,0.75,0,0,0,0.25,0,0,0
"264","01","25 kPa","BAAe4","08","Day 0","08","75/25","Hyaluronic AcidDecorin","HADN",1,NA,"1",0,0,0,0.75,0,0,0,0,0.25
"265","01","25 kPa","BAAe4","08","Day 0","09","25/75","Collagen IVLaminin","C4LN",86.6666666666667,20.6478408879314,"1",0,0.25,0.75,0,0,0,0,0,0
"266","01","25 kPa","BAAe4","08","Day 0","11","50/50","DecorinGalectin 3","DNG3",2,NA,"1",0,0,0,0,0,0,0.5,0,0.5
"267","01","25 kPa","BAAe4","08","Day 0","12","25/75","Collagen IVDecorin","C4DN",56.6666666666667,24.1936630821654,"1",0,0.25,0,0,0,0,0,0,0.75
"268","01","25 kPa","BAAe4","09","Day 0","02","25/75","Collagen ITenascin C","C1TC",1,NA,"1",0.25,0,0,0,0.75,0,0,0,0
"269","01","25 kPa","BAAe4","09","Day 0","03","25/75","DecorinGalectin 3","DNG3",7.33333333333333,2.88675134594813,"1",0,0,0,0,0,0,0.75,0,0.25
"270","01","25 kPa","BAAe4","09","Day 0","04","50/50","Collagen IFibronectin","C1FN",27.6666666666667,14.0118997046558,"1",0.5,0,0,0,0,0,0,0.5,0
"271","01","25 kPa","BAAe4","09","Day 0","05","75/25","OsteopontinGalectin 3","OPNG3",3,1.73205080756888,"1",0,0,0,0,0,0.75,0.25,0,0
"272","01","25 kPa","BAAe4","09","Day 0","06","50/50","LamininTenascin C","LNTC",1,NA,"1",0,0,0.5,0,0.5,0,0,0,0
"273","01","25 kPa","BAAe4","09","Day 0","07","75/25","OsteopontinDecorin","OPNDN",3,NA,"1",0,0,0,0,0,0.75,0,0,0.25
"274","01","25 kPa","BAAe4","09","Day 0","08","25/75","Hyaluronic AcidGalectin 3","HAG3",1,NA,"1",0,0,0,0.25,0,0,0.75,0,0
"275","01","25 kPa","BAAe4","09","Day 0","09","75/25","Hyaluronic AcidGalectin 3","HAG3",1,NA,"1",0,0,0,0.75,0,0,0.25,0,0
"276","01","25 kPa","BAAe4","09","Day 0","10","25/75","Collagen IFibronectin","C1FN",50,7.54983443527075,"1",0.25,0,0,0,0,0,0,0.75,0
"277","01","25 kPa","BAAe4","09","Day 0","11","25/75","Tenascin CHyaluronic Acid","TCHA",1,NA,"1",0,0,0,0.75,0.25,0,0,0,0
"278","01","25 kPa","BAAe4","09","Day 0","12","75/25","Hyaluronic AcidFibronectin","HAFN",2.5,2.12132034355964,"1",0,0,0,0.75,0,0,0,0.25,0
"279","01","25 kPa","BAAe4","10","Day 0","02","50/50","Collagen IVGalectin 3","C4G3",140.333333333333,23.4591844132172,"1",0,0.5,0,0,0,0,0.5,0,0
"280","01","25 kPa","BAAe4","10","Day 0","03","25/75","Hyaluronic AcidDecorin","HADN",3,2.82842712474619,"1",0,0,0,0.25,0,0,0,0,0.75
"281","01","25 kPa","BAAe4","10","Day 0","04","25/75","Galectin 3Fibronectin","G3FN",1,0,"1",0,0,0,0,0,0,0.25,0.75,0
"282","01","25 kPa","BAAe4","10","Day 0","05","100","Galectin 3","G3",10,12.7279220613579,"1",0,0,0,0,0,0,1,0,0
"283","01","25 kPa","BAAe4","10","Day 0","06","25/75","Collagen IVFibronectin","C4FN",95,39.8497176903426,"1",0,0.25,0,0,0,0,0.75,0,0
"284","01","25 kPa","BAAe4","10","Day 0","07","25/75","DecorinFibronectin","DNFN",1,NA,"1",0,0,0,0,0,0,0,0.75,0.25
"285","01","25 kPa","BAAe4","10","Day 0","08","50/50","LamininDecorin","LNDN",1,NA,"1",0,0,0.5,0,0,0,0,0,0.5
"286","01","25 kPa","BAAe4","10","Day 0","09","25/75","LamininTenascin C","LNTC",8,NA,"1",0,0,0.25,0,0.75,0,0,0,0
"287","01","25 kPa","BAAe4","10","Day 0","10","75/25","Tenascin COsteopontin","TCOPN",1,NA,"1",0,0,0,0,0.75,0.25,0,0,0
"288","01","25 kPa","BAAe4","10","Day 0","12","75/25","Collagen IOsteopontin","C1OPN",23,5.19615242270663,"1",0.75,0,0,0,0,0.25,0,0,0
"289","01","25 kPa","BAAe4","11","Day 0","02","50/50","Collagen IVLaminin","C4LN",118,24.6373699895098,"1",0,0.5,0.5,0,0,0,0,0,0
"290","01","25 kPa","BAAe4","11","Day 0","03","25/75","LamininGalectin 3","LNG3",4,3.60555127546399,"1",0,0,0.25,0,0,0,0.75,0,0
"291","01","25 kPa","BAAe4","11","Day 0","04","25/75","Collagen ILaminin","C1LN",14,13.076696830622,"1",0.25,0,0.75,0,0,0,0,0,0
"292","01","25 kPa","BAAe4","11","Day 0","05","100","Collagen IV","C4",151.333333333333,41.3561764834871,"1",0,1,0,0,0,0,0,0,0
"293","01","25 kPa","BAAe4","11","Day 0","06","25/75","LamininDecorin","LNDN",3,2,"1",0,0,0.25,0,0,0,0,0,0.75
"294","01","25 kPa","BAAe4","11","Day 0","07","50/50","Collagen IVFibronectin","C4FN",104.333333333333,46.1988455844227,"1",0,0.5,0,0,0,0,0.5,0,0
"295","01","25 kPa","BAAe4","11","Day 0","08","25/75","LamininHyaluronic Acid","LNHA",11,NA,"1",0,0,0.25,0.75,0,0,0,0,0
"296","01","25 kPa","BAAe4","11","Day 0","09","50/50","Collagen IVTenascin C","C4TC",101,34.5108678534748,"1",0,0.5,0,0,0.5,0,0,0,0
"297","01","25 kPa","BAAe4","11","Day 0","10","50/50","Collagen IHyaluronic Acid","C1HA",13,10,"1",0.5,0,0,0,0,0.5,0,0,0
"298","01","25 kPa","BAAe4","11","Day 0","11","50/50","LamininHyaluronic Acid","LNHA",9.5,10.6066017177982,"1",0,0,0.5,0.5,0,0,0,0,0
"299","01","25 kPa","BAAe4","11","Day 0","12","75/25","Collagen IGalectin 3","C1G3",85.3333333333333,54.5557818506282,"1",0.75,0,0,0,0,0,0.25,0,0
"300","01","25 kPa","BAAe4","12","Day 0","02","50/50","Collagen IDecorin","C1DN",26.6666666666667,14.047538337137,"1",0.5,0,0,0,0,0,0,0,0.5
"301","01","25 kPa","BAAe4","12","Day 0","03","25/75","OsteopontinGalectin 3","OPNG3",2,1.4142135623731,"1",0,0,0,0,0,0.25,0.75,0,0
"302","01","25 kPa","BAAe4","12","Day 0","04","75/25","Galectin 3Fibronectin","G3FN",4,NA,"1",0,0,0,0,0,0,0.75,0.25,0
"303","01","25 kPa","BAAe4","12","Day 0","05","50/50","Collagen IVDecorin","C4DN",76.3333333333333,28.7112057101985,"1",0,0.5,0,0,0,0,0,0,0.5
"304","01","25 kPa","BAAe4","12","Day 0","06","75/25","Tenascin CDecorin","TCDN",2,1.4142135623731,"1",0,0,0,0,0.75,0,0,0,0.25
"305","01","25 kPa","BAAe4","12","Day 0","07","50/50","Hyaluronic AcidOsteopontin","HAOPN",2,NA,"1",0,0,0,0.5,0,0.5,0,0,0
"306","02","1 kPa","BAAe3","02","Day 0","02","25/75","OsteopontinDecorin","OPNDN",20.3333333333333,8.7368949480541,"3",0,0,0,0,0,0.25,0,0,0.75
"307","02","1 kPa","BAAe3","02","Day 0","03","50/50","Collagen ICollagen IV","C1C4",53,0,"3",0.5,0.5,0,0,0,0,0,0,0
"308","02","1 kPa","BAAe3","02","Day 0","04","25/75","LamininOsteopontin","LNOPN",3,0,"3",0,0,0.25,0,0,0.75,0,0,0
"309","02","1 kPa","BAAe3","02","Day 0","05","75/25","Collagen IFibronectin","C1FN",96.3333333333333,42.7239199200323,"3",0.75,0,0,0,0,0,0,0.25,0
"310","02","1 kPa","BAAe3","02","Day 0","06","25/75","Collagen IFibronectin","C1FN",73.6666666666667,36.1708906903512,"3",0.25,0,0,0,0,0,0,0.75,0
"311","02","1 kPa","BAAe3","02","Day 0","07","25/75","Collagen IDecorin","C1DN",35,5.29150262212918,"3",0.25,0,0,0,0,0,0,0,0.75
"312","02","1 kPa","BAAe3","02","Day 0","08","75/25","Hyaluronic AcidDecorin","HADN",5,1.73205080756888,"3",0,0,0,0.75,0,0,0,0,0.25
"313","02","1 kPa","BAAe3","02","Day 0","09","25/75","Collagen IVTenascin C","C4TC",48,19.0525588832576,"3",0,0.25,0,0,0.75,0,0,0,0
"314","02","1 kPa","BAAe3","02","Day 0","10","25/75","Collagen IVFibronectin","C4FN",70.6666666666667,25.3837218179946,"3",0,0.25,0,0,0,0,0.75,0,0
"315","02","1 kPa","BAAe3","02","Day 0","11","75/25","LamininGalectin 3","LNG3",5.66666666666667,4.04145188432738,"3",0,0,0.75,0,0,0,0.25,0,0
"316","02","1 kPa","BAAe3","02","Day 0","12","75/25","Collagen ITenascin C","C1TC",31.6666666666667,12.5033328890074,"3",0.75,0,0,0,0.25,0,0,0,0
"317","02","1 kPa","BAAe3","03","Day 0","02","100","Fibronectin","FN",4,2.82842712474619,"3",0,0,0,0,0,0,0,1,0
"318","02","1 kPa","BAAe3","03","Day 0","03","50/50","LamininFibronectin","LNFN",13.3333333333333,5.77350269189626,"3",0,0,0.5,0,0,0,0,0.5,0
"319","02","1 kPa","BAAe3","03","Day 0","04","25/75","Collagen IVLaminin","C4LN",99.3333333333333,35.7957166897568,"3",0,0.25,0.75,0,0,0,0,0,0
"320","02","1 kPa","BAAe3","03","Day 0","05","50/50","Tenascin COsteopontin","TCOPN",7,1,"3",0,0,0,0,0.5,0.5,0,0,0
"321","02","1 kPa","BAAe3","03","Day 0","06","75/25","Collagen IVTenascin C","C4TC",56.6666666666667,10.1159939369957,"3",0,0.75,0,0,0.25,0,0,0,0
"322","02","1 kPa","BAAe3","03","Day 0","07","50/50","Collagen IFibronectin","C1FN",38.6666666666667,14.4337567297406,"3",0.5,0,0,0,0,0,0,0.5,0
"323","02","1 kPa","BAAe3","03","Day 0","08","25/75","Galectin 3Fibronectin","G3FN",12,1.73205080756888,"3",0,0,0,0,0,0,0.25,0.75,0
"324","02","1 kPa","BAAe3","03","Day 0","09","25/75","Hyaluronic AcidGalectin 3","HAG3",8,9.64365076099295,"3",0,0,0,0.25,0,0,0.75,0,0
"325","02","1 kPa","BAAe3","03","Day 0","10","75/25","Collagen ICollagen IV","C1C4",101.333333333333,38.3970484976819,"3",0.75,0.25,0,0,0,0,0,0,0
"326","02","1 kPa","BAAe3","03","Day 0","11","25/75","OsteopontinGalectin 3","OPNG3",2,NA,"3",0,0,0,0,0,0.25,0.75,0,0
"327","02","1 kPa","BAAe3","03","Day 0","12","50/50","OsteopontinGalectin 3","OPNG3",2,NA,"3",0,0,0,0,0,0.5,0.5,0,0
"328","02","1 kPa","BAAe3","04","Day 0","02","50/50","Collagen IVGalectin 3","C4G3",89.3333333333333,16.7431578064991,"3",0,0.5,0,0,0,0,0.5,0,0
"329","02","1 kPa","BAAe3","04","Day 0","03","75/25","Hyaluronic AcidGalectin 3","HAG3",6.33333333333333,1.15470053837925,"3",0,0,0,0.75,0,0,0.25,0,0
"330","02","1 kPa","BAAe3","04","Day 0","06","75/25","Tenascin CGalectin 3","TCG3",5.33333333333333,1.15470053837925,"3",0,0,0,0,0.75,0,0.25,0,0
"331","02","1 kPa","BAAe3","04","Day 0","07","50/50","Collagen IVTenascin C","C4TC",62,15.5884572681199,"3",0,0.5,0,0,0.5,0,0,0,0
"332","02","1 kPa","BAAe3","04","Day 0","08","75/25","Collagen IVHyaluronic Acid","C4HA",71,3.46410161513775,"3",0,0.75,0,0.25,0,0,0,0,0
"333","02","1 kPa","BAAe3","04","Day 0","09","50/50","Tenascin CHyaluronic Acid","TCHA",3.66666666666667,0.577350269189626,"3",0,0,0,0.5,0.5,0,0,0,0
